Hour,Tx10,RHx10
38481,200,748
38482,200,748
38483,200,751
38484,200,750
38485,200,751
38486,200,752
38487,200,750
38488,200,741
38489,200,733
38490,200,710
38491,200,697
38492,200,684
38493,200,670
38494,200,656
38495,200,646
38496,200,627
38497,200,622
38498,200,617
38499,200,601
38500,200,600
38501,200,590
38502,200,589
38503,200,583
38504,200,596
38505,200,603
38506,200,606
38507,200,616
38508,200,631
38509,200,636
38510,200,650
38511,200,661
38512,200,661
38513,200,660
38514,200,667
38515,200,654
38516,200,650
38517,200,648
38518,200,645
38519,200,638
38520,200,635
38521,200,639
38522,200,634
38523,200,638
38524,200,634
38525,200,639
38526,200,649
38527,200,654
38528,200,648
38529,200,656
38530,200,667
38531,200,669
38532,200,674
38533,200,679
38534,200,671
38535,200,681
38536,200,680
38537,200,677
38538,200,668
38539,200,658
38540,200,650
38541,200,643
38542,200,629
38543,200,628
38544,200,619
38545,200,615
38546,200,612
38547,200,604
38548,200,601
38549,200,595
38550,200,597
38551,200,598
38552,200,603
38553,200,606
38554,200,615
38555,200,621
38556,200,624
38557,200,641
38558,200,641
38559,200,640
38560,200,652
38561,200,650
38562,200,649
38563,200,649
38564,200,656
38565,200,656
38566,200,659
38567,200,660
38568,200,659
38569,200,657
38570,200,658
38571,200,659
38572,200,661
38573,200,667
38574,200,674
38575,200,676
38576,200,681
38577,200,678
38578,200,684
38579,200,689
38580,200,693
38581,200,704
38582,200,706
38583,200,712
38584,200,710
38585,200,707
38586,200,718
38587,200,711
38588,200,705
38589,200,701
38590,200,692
38591,200,685
38592,200,684
38593,200,679
38594,200,674
38595,200,676
38596,200,667
38597,200,670
38598,200,672
38599,200,678
38600,200,681
38601,200,692
38602,200,697
38603,200,709
38604,200,723
38605,200,723
38606,200,731
38607,200,741
38608,200,742
38609,200,739
38610,200,734
38611,200,729
38612,200,722
38613,200,720
38614,200,711
38615,200,712
38616,200,712
38617,200,707
38618,200,706
38619,200,707
38620,200,708
38621,200,713
38622,200,722
38623,200,730
38624,200,736
38625,200,731
38626,200,731
38627,200,741
38628,200,746
38629,200,742
38630,200,750
38631,200,744
38632,200,726
38633,200,728
38634,200,723
38635,200,701
38636,200,698
38637,200,678
38638,200,666
38639,200,656
38640,200,644
38641,200,639
38642,200,633
38643,200,626
38644,200,621
38645,200,613
38646,200,615
38647,200,614
38648,200,616
38649,200,621
38650,200,636
38651,200,649
38652,200,658
38653,200,667
38654,200,668
38655,200,679
38656,200,677
38657,200,675
38658,200,671
38659,200,662
38660,200,652
38661,200,649
38662,200,645
38663,200,642
38664,200,646
38665,200,642
38666,200,645
38667,200,641
38668,200,643
38669,200,643
38670,200,645
38671,200,649
38672,200,656
38673,200,652
38674,200,656
38675,200,663
38676,200,669
38677,200,675
38678,200,690
38679,200,686
38680,200,692
38681,200,696
38682,200,695
38683,200,693
38684,200,689
38685,200,693
38686,200,689
38687,200,688
38688,200,683
38689,200,688
38690,200,686
38691,200,691
38692,200,695
38693,200,695
38694,200,696
38695,200,707
38696,200,709
38697,200,711
38698,200,712
38699,200,720
38700,200,711
38701,200,717
38702,200,713
38703,200,715
38704,200,715
38705,200,706
38706,200,702
38707,200,696
38708,200,684
38709,200,678
38710,200,672
38711,200,670
38712,200,661
38713,200,660
38714,200,655
38715,200,652
38716,200,649
38717,200,649
38718,200,642
38719,200,649
38720,200,643
38721,200,649
38722,200,654
38723,200,656
38724,200,668
38725,200,671
38726,200,667
38727,200,663
38728,200,655
38729,200,648
38730,200,641
38731,200,625
38732,200,615
38733,200,610
38734,200,599
38735,200,587
38736,200,586
38737,200,576
38738,200,570
38739,200,566
38740,200,561
38741,200,560
38742,200,556
38743,200,554
38744,200,564
38745,200,578
38746,200,587
38747,200,609
38748,200,617
38749,200,631
38750,200,643
38751,200,660
38752,200,674
38753,200,688
38754,200,687
38755,200,691
38756,200,693
38757,200,697
38758,200,709
38759,200,717
38760,200,728
38761,200,744
38762,200,756
38763,200,771
38764,200,779
38765,200,800
38766,200,800
38767,200,800
38768,200,800
38769,200,800
38770,200,800
38771,200,800
38772,200,800
38773,200,800
38774,200,800
38775,200,800
38776,200,800
38777,200,800
38778,200,800
38779,200,800
38780,200,800
38781,200,800
38782,200,800
38783,200,800
38784,200,800
38785,200,800
38786,200,800
38787,200,800
38788,200,800
38789,200,799
38790,200,800
38791,200,800
38792,200,800
38793,200,800
38794,200,800
38795,200,800
38796,200,800
38797,200,800
38798,200,800
38799,200,800
38800,200,800
38801,200,800
38802,200,800
38803,200,800
38804,200,800
38805,200,800
38806,200,800
38807,200,800
38808,200,800
38809,200,800
38810,200,800
38811,200,800
38812,200,800
38813,200,800
38814,200,800
38815,200,800
38816,200,800
38817,200,800
38818,200,800
38819,200,800
38820,200,800
38821,200,800
38822,200,800
38823,200,800
38824,200,800
38825,200,800
38826,200,800
38827,200,800
38828,200,800
38829,200,800
38830,200,800
38831,200,800
38832,200,800
38833,200,800
38834,200,800
38835,200,800
38836,200,800
38837,200,800
38838,200,800
38839,200,800
38840,200,800
38841,200,800
38842,200,800
38843,200,800
38844,200,800
38845,200,800
38846,200,800
38847,200,800
38848,200,800
38849,200,800
38850,200,800
38851,200,800
38852,200,800
38853,200,800
38854,200,800
38855,200,800
38856,200,800
38857,200,800
38858,200,800
38859,200,800
38860,200,800
38861,200,800
38862,200,800
38863,200,800
38864,200,800
38865,200,800
38866,200,800
38867,200,800
38868,200,800
38869,200,800
38870,200,800
38871,200,800
38872,200,800
38873,200,800
38874,200,800
38875,200,800
38876,200,800
38877,200,800
38878,200,800
38879,200,800
38880,200,800
38881,200,800
38882,200,800
38883,200,800
38884,200,800
38885,200,800
38886,200,800
38887,200,800
38888,200,800
38889,200,800
38890,200,800
38891,200,800
38892,200,800
38893,200,800
38894,200,800
38895,200,800
38896,200,800
38897,200,800
38898,200,800
38899,200,800
38900,200,800
38901,200,800
38902,200,800
38903,200,800
38904,200,800
38905,200,800
38906,200,800
38907,200,800
38908,200,800
38909,200,800
38910,200,800
38911,200,800
38912,200,800
38913,200,800
38914,200,800
38915,200,800
38916,200,800
38917,200,800
38918,200,800
38919,200,800
38920,200,800
38921,200,800
38922,200,800
38923,200,800
38924,200,800
38925,200,800
38926,200,800
38927,200,800
38928,200,800
38929,200,800
38930,200,800
38931,200,800
38932,200,800
38933,200,800
38934,200,800
38935,200,800
38936,200,800
38937,200,800
38938,200,800
38939,200,800
38940,200,800
38941,200,800
38942,200,800
38943,200,800
38944,200,800
38945,200,800
38946,200,800
38947,200,800
38948,200,800
38949,200,800
38950,200,800
38951,200,800
38952,200,800
38953,200,800
38954,200,800
38955,200,800
38956,200,800
38957,200,800
38958,200,800
38959,200,800
38960,200,800
38961,200,800
38962,200,800
38963,200,800
38964,200,800
38965,200,800
38966,200,800
38967,200,800
38968,200,800
38969,200,800
38970,200,800
38971,200,800
38972,200,800
38973,200,800
38974,200,800
38975,200,800
38976,200,800
38977,200,800
38978,200,800
38979,200,800
38980,200,800
38981,200,800
38982,200,800
38983,200,800
38984,200,800
38985,200,800
38986,200,800
38987,200,800
38988,200,800
38989,200,800
38990,200,800
38991,200,800
38992,200,800
38993,200,800
38994,200,800
38995,200,800
38996,200,800
38997,200,800
38998,200,800
38999,200,800
39000,200,799
39001,200,799
39002,200,792
39003,200,787
39004,200,777
39005,200,770
39006,200,768
39007,200,768
39008,200,768
39009,200,785
39010,200,786
39011,200,800
39012,200,800
39013,200,800
39014,200,800
39015,200,800
39016,200,800
39017,200,800
39018,200,800
39019,200,800
39020,200,786
39021,200,784
39022,200,769
39023,200,763
39024,200,760
39025,200,756
39026,200,752
39027,200,745
39028,200,746
39029,200,741
39030,200,745
39031,200,747
39032,200,751
39033,200,759
39034,200,769
39035,200,793
39036,200,799
39037,200,800
39038,200,800
39039,200,800
39040,200,800
39041,200,800
39042,200,800
39043,200,800
39044,200,788
39045,200,789
39046,200,774
39047,200,763
39048,200,760
39049,200,760
39050,200,756
39051,200,750
39052,200,745
39053,200,748
39054,200,747
39055,200,751
39056,200,756
39057,200,764
39058,200,772
39059,200,773
39060,200,778
39061,200,778
39062,200,787
39063,200,793
39064,200,784
39065,200,784
39066,200,788
39067,200,778
39068,200,769
39069,200,755
39070,200,755
39071,200,752
39072,200,744
39073,200,739
39074,200,737
39075,200,728
39076,200,730
39077,200,728
39078,200,725
39079,200,728
39080,200,736
39081,200,747
39082,200,747
39083,200,744
39084,200,752
39085,200,749
39086,200,762
39087,200,755
39088,200,753
39089,200,746
39090,200,739
39091,200,732
39092,200,724
39093,200,723
39094,200,712
39095,200,707
39096,200,701
39097,200,700
39098,200,696
39099,200,691
39100,200,686
39101,200,691
39102,200,694
39103,200,687
39104,200,700
39105,200,704
39106,200,709
39107,200,721
39108,200,723
39109,200,742
39110,200,746
39111,200,744
39112,200,760
39113,200,751
39114,200,735
39115,200,729
39116,200,723
39117,200,706
39118,200,706
39119,200,690
39120,200,681
39121,200,681
39122,200,676
39123,200,675
39124,200,666
39125,200,670
39126,200,673
39127,200,674
39128,200,678
39129,200,691
39130,200,704
39131,200,716
39132,200,723
39133,200,730
39134,200,745
39135,200,754
39136,200,754
39137,200,748
39138,200,742
39139,200,735
39140,200,745
39141,200,724
39142,200,723
39143,200,723
39144,200,715
39145,200,722
39146,200,726
39147,200,718
39148,200,717
39149,200,727
39150,200,732
39151,200,733
39152,200,744
39153,200,750
39154,200,763
39155,200,778
39156,200,779
39157,200,795
39158,200,800
39159,200,800
39160,200,800
39161,200,800
39162,200,800
39163,200,800
39164,200,800
39165,200,791
39166,200,788
39167,200,780
39168,200,782
39169,200,777
39170,200,773
39171,200,767
39172,200,768
39173,200,765
39174,200,777
39175,200,781
39176,200,799
39177,200,796
39178,200,800
39179,200,800
39180,200,800
39181,200,800
39182,200,800
39183,200,800
39184,200,800
39185,200,800
39186,200,800
39187,200,800
39188,200,800
39189,200,800
39190,200,800
39191,200,792
39192,200,777
39193,200,782
39194,200,771
39195,200,771
39196,200,769
39197,200,770
39198,200,766
39199,200,776
39200,200,778
39201,200,776
39202,200,793
39203,200,795
39204,200,796
39205,200,800
39206,200,800
39207,200,800
39208,200,800
39209,200,800
39210,200,794
39211,200,784
39212,200,769
39213,200,757
39214,200,744
39215,200,736
39216,200,723
39217,200,718
39218,200,722
39219,200,711
39220,200,707
39221,200,706
39222,200,707
39223,200,706
39224,200,716
39225,200,728
39226,200,739
39227,200,751
39228,200,766
39229,200,772
39230,200,790
39231,200,790
39232,200,789
39233,200,797
39234,200,793
39235,200,784
39236,200,780
39237,200,761
39238,200,758
39239,200,748
39240,200,743
39241,200,747
39242,200,747
39243,200,748
39244,200,743
39245,200,751
39246,200,752
39247,200,755
39248,200,769
39249,200,779
39250,200,795
39251,200,800
39252,200,800
39253,200,800
39254,200,800
39255,200,800
39256,200,800
39257,200,800
39258,200,800
39259,200,800
39260,200,800
39261,200,800
39262,200,800
39263,200,800
39264,200,800
39265,200,800
39266,200,800
39267,200,800
39268,200,800
39269,200,800
39270,200,800
39271,200,800
39272,200,800
39273,200,800
39274,200,800
39275,200,800
39276,200,800
39277,200,800
39278,200,800
39279,200,800
39280,200,800
39281,200,800
39282,200,800
39283,200,800
39284,200,800
39285,200,800
39286,200,800
39287,200,800
39288,200,800
39289,200,800
39290,200,800
39291,200,800
39292,200,800
39293,200,800
39294,200,800
39295,200,800
39296,200,800
39297,200,800
39298,200,800
39299,200,800
39300,200,800
39301,200,800
39302,200,800
39303,200,800
39304,200,800
39305,200,800
39306,200,800
39307,200,800
39308,200,800
39309,200,800
39310,200,800
39311,200,800
39312,200,800
39313,200,800
39314,200,800
39315,200,800
39316,200,800
39317,200,800
39318,200,800
39319,200,800
39320,200,800
39321,200,800
39322,200,800
39323,200,800
39324,200,800
39325,200,800
39326,200,800
39327,200,800
39328,200,800
39329,200,800
39330,200,800
39331,200,800
39332,200,800
39333,200,800
39334,200,800
39335,200,800
39336,200,800
39337,200,800
39338,200,800
39339,200,800
39340,200,800
39341,200,800
39342,200,800
39343,200,800
39344,200,800
39345,200,800
39346,200,800
39347,200,800
39348,200,800
39349,200,800
39350,200,800
39351,200,800
39352,200,800
39353,200,800
39354,200,800
39355,200,800
39356,200,800
39357,200,800
39358,200,800
39359,200,800
39360,200,800
39361,200,800
39362,200,800
39363,200,800
39364,200,800
39365,200,800
39366,200,800
39367,200,800
39368,200,800
39369,200,800
39370,200,800
39371,200,800
39372,200,800
39373,200,800
39374,200,800
39375,200,800
39376,200,800
39377,200,800
39378,200,800
39379,200,800
39380,200,800
39381,200,800
39382,200,800
39383,200,800
39384,200,800
39385,200,800
39386,200,800
39387,200,800
39388,200,800
39389,200,800
39390,200,800
39391,200,800
39392,200,800
39393,200,800
39394,200,800
39395,200,800
39396,200,800
39397,200,800
39398,200,800
39399,200,800
39400,200,800
39401,200,800
39402,200,800
39403,200,800
39404,200,800
39405,200,800
39406,200,800
39407,200,800
39408,200,800
39409,200,800
39410,200,800
39411,200,800
39412,200,800
39413,200,800
39414,200,800
39415,200,800
39416,200,800
39417,200,800
39418,200,800
39419,200,800
39420,200,800
39421,200,800
39422,200,800
39423,200,800
39424,200,800
39425,200,800
39426,200,800
39427,200,800
39428,200,800
39429,200,800
39430,200,800
39431,200,800
39432,200,800
39433,200,800
39434,200,800
39435,200,800
39436,200,800
39437,200,800
39438,200,800
39439,200,800
39440,200,800
39441,200,800
39442,200,800
39443,200,800
39444,200,800
39445,200,800
39446,200,800
39447,200,800
39448,200,800
39449,200,800
39450,200,800
39451,200,800
39452,200,800
39453,200,800
39454,200,800
39455,200,800
39456,200,800
39457,200,800
39458,200,800
39459,200,800
39460,200,800
39461,200,800
39462,200,800
39463,200,800
39464,200,800
39465,200,800
39466,200,800
39467,200,800
39468,200,800
39469,200,800
39470,200,800
39471,200,800
39472,200,800
39473,200,800
39474,200,800
39475,200,800
39476,200,800
39477,200,800
39478,200,800
39479,200,800
39480,200,800
39481,200,800
39482,200,800
39483,200,800
39484,200,800
39485,200,800
39486,200,800
39487,200,800
39488,200,800
39489,200,800
39490,200,800
39491,200,800
39492,200,800
39493,200,800
39494,200,800
39495,200,800
39496,200,800
39497,200,800
39498,200,800
39499,200,800
39500,200,800
39501,200,800
39502,200,800
39503,200,800
39504,200,800
39505,200,800
39506,200,800
39507,200,800
39508,200,800
39509,200,800
39510,200,800
39511,200,800
39512,200,800
39513,200,800
39514,200,800
39515,200,800
39516,200,800
39517,200,800
39518,200,800
39519,200,800
39520,200,800
39521,200,800
39522,200,800
39523,200,800
39524,200,800
39525,200,800
39526,200,800
39527,200,800
39528,200,800
39529,200,800
39530,200,800
39531,200,800
39532,200,800
39533,200,800
39534,200,800
39535,200,800
39536,200,800
39537,200,800
39538,200,800
39539,200,800
39540,200,800
39541,200,800
39542,200,800
39543,200,800
39544,200,800
39545,200,800
39546,200,800
39547,200,800
39548,200,800
39549,200,800
39550,200,800
39551,200,800
39552,200,800
39553,200,800
39554,200,800
39555,200,800
39556,200,800
39557,200,800
39558,200,800
39559,200,800
39560,200,800
39561,200,800
39562,200,800
39563,200,800
39564,200,800
39565,200,800
39566,200,800
39567,200,800
39568,200,800
39569,200,800
39570,200,800
39571,200,800
39572,200,800
39573,200,800
39574,200,800
39575,200,800
39576,200,800
39577,200,800
39578,200,800
39579,200,800
39580,200,800
39581,200,800
39582,200,800
39583,200,800
39584,200,800
39585,200,800
39586,200,800
39587,200,800
39588,200,800
39589,200,800
39590,200,800
39591,200,800
39592,200,800
39593,200,800
39594,200,800
39595,200,800
39596,200,800
39597,200,800
39598,200,800
39599,200,800
39600,200,800
39601,200,800
39602,200,800
39603,200,800
39604,200,800
39605,200,800
39606,200,800
39607,200,800
39608,200,800
39609,200,800
39610,200,800
39611,200,800
39612,200,800
39613,200,800
39614,200,800
39615,200,800
39616,200,800
39617,200,800
39618,200,800
39619,200,800
39620,200,800
39621,200,800
39622,200,800
39623,200,800
39624,200,800
39625,200,800
39626,200,800
39627,200,800
39628,200,800
39629,200,800
39630,200,800
39631,200,800
39632,200,800
39633,200,800
39634,200,800
39635,200,800
39636,200,800
39637,200,800
39638,200,800
39639,200,800
39640,200,800
39641,200,800
39642,200,800
39643,200,800
39644,200,800
39645,200,800
39646,200,800
39647,200,800
39648,200,800
39649,200,800
39650,200,800
39651,200,800
39652,200,800
39653,200,800
39654,200,800
39655,200,800
39656,200,800
39657,200,800
39658,200,800
39659,200,800
39660,200,800
39661,200,800
39662,200,800
39663,200,800
39664,200,800
39665,200,800
39666,200,800
39667,200,800
39668,200,800
39669,200,800
39670,200,800
39671,200,800
39672,200,800
39673,200,800
39674,200,800
39675,200,800
39676,200,800
39677,200,800
39678,200,800
39679,200,800
39680,200,800
39681,200,800
39682,200,800
39683,200,800
39684,200,800
39685,200,800
39686,200,800
39687,200,800
39688,200,800
39689,200,800
39690,200,800
39691,200,800
39692,200,800
39693,200,800
39694,200,800
39695,200,800
39696,200,800
39697,200,800
